f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,answer
1.567253,1.198946,1.014759,1.074065,1.640032,1.692134,4.611531,1.089918,3.523004,4.855024,8.087533
0.159172,1.224175,1.264209,-0.756744,0.992961,2.140091,3.951799,-0.956683,-1.502836,1.890812,4.016200
1.361788,1.090668,0.362543,-0.022932,-0.313048,2.475388,2.449418,-0.008314,0.014358,2.792068,3.533785
0.648700,1.618459,1.036614,1.394642,0.675387,0.872518,3.758544,1.445706,1.883845,4.698416,6.310591
1.343000,1.831991,1.739756,1.154191,1.401913,2.020800,6.562268,2.008012,3.236153,6.068939,8.287911
1.247029,1.354724,2.097860,1.522484,1.949530,1.079269,7.540610,3.193958,5.936255,6.222097,10.931700
1.493290,0.436014,0.073446,1.865322,1.847787,0.063982,1.713628,0.137000,6.893434,3.868072,6.754928
2.457850,0.333903,1.487551,0.719259,0.311060,2.072494,6.920504,1.069934,0.447465,4.998563,6.062544
1.327615,0.521585,0.335250,1.160103,1.479263,0.689096,2.333365,0.388925,3.432194,3.344552,5.914737
0.731286,1.905283,1.193376,2.103069,1.778766,0.533500,4.311414,2.509753,7.481736,5.933014,10.372232
1.312212,1.395694,1.502505,0.418130,2.123991,2.289776,5.819729,0.628243,1.776210,4.628542,8.762932
1.616297,0.831785,2.823830,0.702833,1.507226,1.745249,10.087786,1.984681,2.118657,5.974745,8.478239
1.899347,1.703927,-0.027074,0.659915,0.354093,2.943358,1.818124,-0.017867,0.467343,4.236115,5.615593
0.936350,0.637024,1.764683,0.753715,1.199450,0.819659,6.230401,1.330068,1.808087,4.091772,6.462706
1.427408,1.112990,-1.422329,0.751402,-0.505105,1.788996,-2.839579,-1.068740,-0.759073,1.869470,1.091307
1.324728,1.325154,0.490092,1.982349,1.016725,0.667533,2.795003,0.971533,4.031007,5.122322,5.468345
1.219395,-0.309133,1.987818,1.448780,2.003634,-0.538517,7.182850,2.879911,5.805647,4.346860,9.010657
0.984229,0.867070,0.451822,1.617756,1.054453,0.233544,2.339696,0.730938,3.411693,3.920877,6.353793
1.176755,-0.039973,0.840202,1.546569,2.318552,-0.409787,3.697363,1.299431,7.171603,3.523554,7.303898
2.661299,1.873023,0.483321,1.720023,0.189493,2.814299,4.111264,0.831324,0.651864,6.737666,6.165559
-0.193216,0.313506,0.140440,1.618663,0.611314,-1.498373,0.228104,0.227325,1.979021,1.879393,2.747639
0.388055,1.049709,1.550315,1.200899,0.465023,0.236866,5.039002,1.861772,1.116892,4.188978,5.898633
0.577669,1.393683,0.442676,1.598297,-0.649646,0.373055,1.905698,0.707528,-2.076656,4.012326,2.571599
2.746006,0.009715,1.272367,1.002220,-0.271345,1.753501,6.563108,1.275192,-0.543895,5.030308,4.162716
1.366130,2.349998,0.733805,1.360280,1.556179,2.355848,3.567544,0.998180,4.233680,5.810213,7.810607
1.534082,1.036910,2.630838,0.552999,0.721158,2.017993,9.426596,1.454850,0.797598,5.754828,5.972774
1.472601,0.743609,2.244476,1.060430,1.012057,1.155780,8.206028,2.380109,2.146431,5.521116,7.405987
2.089322,1.166011,1.374153,0.524201,-0.777833,2.731133,6.211782,0.720332,-0.815481,5.153688,2.713784
0.161052,1.810237,0.511326,0.134378,1.346942,1.836911,1.695031,0.068711,0.361999,2.616994,5.825930
-0.003717,0.807919,0.952734,1.788475,1.573538,-0.984273,2.854485,1.703941,5.628466,3.545411,6.154966
0.080344,0.419514,0.840822,2.740289,0.468419,-2.240431,2.602809,2.304095,2.567207,4.080970,5.460525
1.224239,1.686049,1.283942,1.240166,1.309989,1.670122,5.076066,1.592302,3.249209,5.434397,7.943214
1.189525,0.739803,2.092814,0.505906,0.706436,1.423422,7.467969,1.058768,0.714781,4.528049,6.796106
1.716744,1.717141,1.744239,1.584728,0.971088,1.849156,6.949460,2.764145,3.077822,6.762851,9.680839
0.826725,0.191299,1.519599,0.945895,0.167636,0.072128,5.385521,1.437381,0.317133,3.483517,2.512184
0.968940,1.441136,1.842298,1.983733,1.730460,0.426342,6.495834,3.654628,6.865541,6.236107,9.187026
1.786180,0.365917,0.131942,0.995915,1.554964,1.156182,2.182007,0.131403,3.097224,3.279955,5.994225
1.706099,-0.247435,2.708692,1.668094,0.968342,-0.209430,9.832177,4.518355,3.230571,5.835451,8.519378
0.737075,-0.523545,0.687431,-0.064093,1.233142,0.277623,2.799369,-0.044060,-0.158072,0.836868,2.460010
0.856355,-0.170681,1.712203,0.751489,0.973386,-0.065815,5.992964,1.286702,1.462978,3.149366,5.514210
0.566631,-0.334334,1.594947,1.547861,1.860900,-1.315564,5.351474,2.468757,5.760830,3.375106,6.561586
0.658874,0.282816,0.111559,1.396539,0.414769,-0.454849,0.993550,0.155796,1.158483,2.449787,1.148671
1.156369,0.585267,0.642210,0.313149,0.616336,1.428487,3.083000,0.201108,0.386010,2.696995,4.879690
1.307441,1.299361,1.970499,0.656991,0.673457,1.949810,7.218937,1.294600,0.884910,5.234291,5.958539
0.838752,0.597146,1.815630,1.062038,0.545592,0.373860,6.285644,1.928269,1.158879,4.313567,4.375739
2.186258,1.785155,0.931847,0.922388,0.166967,3.049025,4.981798,0.859525,0.308016,5.825648,8.442524
0.518760,0.258916,0.887451,0.447439,0.616687,0.330237,3.181111,0.397080,0.551860,2.112565,4.034879
0.783207,0.772639,1.214784,1.210298,-0.070470,0.345548,4.427558,1.470250,-0.170579,3.980928,3.928823
0.466492,0.798376,0.798732,1.752244,0.213629,-0.487376,2.862688,1.399573,0.748660,3.815844,4.013782
1.043969,1.570885,1.226584,0.522370,1.080437,2.092485,4.723720,0.640730,1.128775,4.363808,7.379003
1.122773,1.125815,0.320712,1.445958,1.600610,0.802630,2.084911,0.463737,4.628830,4.015259,6.749089
0.505174,1.879948,0.198619,2.603520,0.828396,-0.218398,1.101033,0.517110,4.313490,5.187262,6.683253
1.393412,1.064153,1.183296,0.717746,1.260627,1.739820,4.943300,0.849305,1.809620,4.358607,6.204367
0.957545,1.682302,-0.360303,-0.901288,1.582480,3.541134,-0.123365,0.324737,-2.852539,1.378256,8.204669
1.381092,0.810095,1.282852,-0.301478,-0.280444,2.492665,5.229648,-0.386752,0.169095,3.172561,2.528887
0.768654,0.931018,1.042481,0.802596,0.976536,0.897075,3.896097,0.836691,1.567528,3.544749,6.650800
1.448521,1.521464,1.314489,0.421680,1.402629,2.548305,5.391987,0.554294,1.182922,4.706154,6.346478
0.341015,1.833143,1.071462,0.584553,1.596290,1.589605,3.555400,0.626326,1.866231,3.830172,7.698576
1.507558,1.207821,1.966241,-0.299837,1.467309,3.015216,7.406282,-0.589552,-0.879907,4.381783,7.187891
1.603328,3.078674,0.243282,0.597821,2.380138,4.084181,2.333173,0.145439,2.845795,5.523105,10.343508
0.738741,1.540148,1.015356,1.838656,1.370678,0.440233,3.784810,1.866891,5.040413,5.132902,7.525902
3.032237,-0.698719,1.647990,-0.671388,1.397682,3.004905,7.976207,-1.106441,-1.876773,3.310119,5.153477
0.894210,1.518884,1.383863,-1.016626,-0.242322,3.429721,5.045800,-1.406872,0.492701,2.780331,2.213566
0.898318,0.934711,1.906727,0.974758,0.923781,0.858271,6.618499,1.858598,1.800926,4.714514,5.751374
0.765745,0.985569,1.209841,1.039674,1.726393,0.711640,4.395268,1.257841,3.589772,4.000829,7.277122
0.457061,1.748072,0.004181,1.332215,-0.172404,0.872918,0.469604,0.005570,-0.459358,3.541529,3.317736
0.867177,1.455591,3.150827,2.028574,-1.253332,0.294194,10.319657,6.391685,-5.084952,7.502168,7.391987
1.681547,1.650638,1.360206,0.432891,1.248189,2.899294,5.762164,0.588820,1.080659,5.125281,8.373221
0.685597,0.956580,1.550390,1.097101,1.554253,0.545077,5.336766,1.700934,3.410345,4.289668,6.693245
1.642508,1.334079,0.998742,-0.072616,0.803947,3.049203,4.638733,-0.072525,-0.116759,3.902712,5.607840
1.115859,1.064923,0.963074,0.817499,0.959382,1.363284,4.005080,0.787312,1.568588,3.961355,5.602631
0.299978,-0.382571,1.028702,-0.463496,1.220928,0.380902,3.386083,-0.476799,-1.131790,0.482613,3.104646
0.082383,2.073283,1.561634,-0.006206,1.541674,2.161872,4.767284,-0.009692,-0.019136,3.711094,5.985275
0.786890,0.050687,0.463141,0.582357,0.297734,0.255219,2.176312,0.269713,0.346775,1.883074,3.183710
0.968980,1.253248,2.077662,-0.106549,1.536732,2.328777,7.201966,-0.221372,-0.327473,4.193342,6.472045
2.215943,1.499091,1.471940,1.395637,0.951954,2.319397,6.631763,2.054293,2.657164,6.582610,8.952389
1.059037,1.986356,-0.327679,1.019495,1.177076,2.025898,0.076002,-0.334067,2.400047,3.737210,5.532700
1.458234,1.405600,1.519014,1.534497,1.647845,1.329337,6.015276,2.330923,5.057227,5.917345,9.195805
0.701775,2.144815,1.690223,1.671695,0.532193,1.174895,5.772445,2.825537,1.779330,6.208508,7.406011
0.510281,0.450409,1.662665,1.657874,1.411191,-0.697184,5.498275,2.756489,4.679155,4.281229,7.548896
0.966421,-0.219878,-0.932164,1.159463,1.315647,-0.412919,-1.830071,-1.080810,3.050888,0.973842,2.989018
0.299204,0.719711,0.665765,1.378049,-0.043403,-0.359133,2.296498,0.917456,-0.119622,3.062729,3.720033
1.752680,1.561959,1.135465,1.656161,0.631715,1.658477,5.159076,1.880514,2.092444,6.106265,7.720690
1.286386,2.142353,-0.138739,2.479827,-0.389282,0.948912,0.870168,-0.344049,-1.930706,5.769826,2.712311
1.326078,2.173216,2.233925,2.109930,2.058589,1.389364,8.027852,4.713424,8.686957,7.843148,13.638419
-0.023473,1.436813,-0.532499,0.358962,1.106921,1.054378,-1.620971,-0.191147,0.794684,1.239802,4.405260
1.900450,1.594195,0.457830,0.458118,-0.112036,3.036527,3.273940,0.209740,-0.102651,4.410593,3.926224
2.860756,0.272463,-0.116671,-0.022856,-0.104310,3.156076,2.510744,0.002667,0.004768,2.993692,3.333550
1.356918,0.609291,0.731191,1.859104,-0.272803,0.107104,3.550490,1.359360,-1.014338,4.556504,5.483641
1.707502,1.463516,1.542464,0.801079,-0.554500,2.369939,6.334894,1.235635,-0.888397,5.514561,4.794945
1.185164,0.766141,1.121963,-0.034999,1.780827,1.986304,4.551052,-0.039268,-0.124655,3.038268,7.094187
1.355542,0.784472,1.202052,1.880605,0.012364,0.259409,4.961699,2.260586,0.046505,5.222672,6.158543
0.081872,2.436434,1.492407,0.744832,1.328100,1.773474,4.559095,1.111593,1.978423,4.755545,7.164473
1.217516,0.069999,0.919759,2.532603,2.037688,-1.245089,3.976793,2.329384,10.321312,4.739877,9.219378
1.755263,-0.002301,1.984978,0.459109,1.168703,1.293853,7.710197,0.911321,1.073124,4.197049,5.103566
1.282780,0.590239,1.514544,0.562410,2.810175,1.310609,5.826411,0.851795,3.160941,3.949973,9.501957
0.896671,1.868651,0.816553,0.626899,1.379822,2.138423,3.346328,0.511896,1.730018,4.208773,6.118311
0.034081,0.388136,2.234213,0.853628,1.784764,-0.431411,6.736719,1.907187,3.047050,3.510057,6.352599
2.124275,0.775641,1.853371,1.136082,0.999594,1.763834,7.684388,2.105582,2.271242,5.889369,8.161813
1.217026,1.531092,0.359345,0.802196,1.573936,1.945923,2.295060,0.288265,2.525209,3.909659,7.386739
0.536902,1.598326,2.138273,2.412475,2.318976,-0.277248,6.951722,5.158532,11.188943,6.685976,12.504900
0.995197,0.161280,1.295396,1.247605,1.257789,-0.091128,4.881385,1.616143,3.138449,3.699479,8.590949
2.327168,1.774751,0.511131,1.040820,1.509950,3.061099,3.860561,0.531996,3.143173,5.653871,8.386369
0.729963,1.719208,0.797055,0.889550,1.436561,1.559620,3.121128,0.709020,2.555784,4.135775,8.076992
-0.385306,-0.276440,0.579471,1.223535,0.045842,-1.885282,1.353108,0.709004,0.112178,1.141260,0.246736
1.856613,1.464779,1.430289,0.347418,1.114858,2.973974,6.147479,0.496908,0.774644,5.099099,7.006824
2.143037,2.010149,0.326446,0.550153,0.459717,3.603033,3.122376,0.179595,0.505830,5.029785,6.828269
1.282634,1.520706,1.383235,2.359266,2.303972,0.444074,5.432340,3.263420,10.871366,6.545842,12.139730
0.902026,1.686935,0.584727,1.754059,1.173666,0.834902,2.656206,1.025645,4.117358,4.927747,6.881701
0.097560,0.246085,0.979890,0.195949,1.902470,0.147697,3.037231,0.192008,0.745573,1.519484,5.067004
0.951538,1.041460,0.919420,2.464784,0.678372,-0.471787,3.709799,2.266173,3.344080,5.377203,6.435025
1.456049,2.290800,2.146161,0.302265,-0.655912,3.444584,7.894531,0.648710,-0.396519,6.195275,3.861179
0.118069,0.431288,1.116745,1.731210,-0.047035,-1.181853,3.468305,1.933320,-0.162854,3.397312,2.574822
0.607019,1.505370,0.493640,-0.568155,0.090157,2.680544,2.087938,-0.280464,-0.102447,2.037873,3.828076
0.546411,-0.145727,1.106876,1.106681,0.755419,-0.705997,3.867040,1.224959,1.672015,2.614241,3.999902
1.067230,0.333241,0.581531,0.118595,2.182977,1.281876,2.811824,0.068967,0.517780,2.100598,6.191531
0.641228,1.893659,0.856084,1.797844,1.545243,0.737043,3.209480,1.539105,5.556211,5.188815,7.697292
1.701161,1.476976,1.401290,0.741752,1.135225,2.436386,5.905033,1.039409,1.684111,5.321180,8.498985
-0.057950,0.677167,2.507136,0.976915,0.404478,-0.357697,7.463457,2.449257,0.790280,4.103268,5.085282
2.445418,1.184810,1.490839,0.832359,1.878521,2.797870,6.917934,1.240912,3.127207,5.953426,9.042868
1.474087,1.183827,1.099363,1.917956,0.940062,0.739958,4.772176,2.108530,3.605992,5.675233,9.294685
-0.109268,0.110752,0.551959,1.136237,2.758418,-1.134753,1.546610,0.627157,6.268432,1.689680,6.668915
2.005486,0.720984,1.941460,0.063553,2.378204,2.662917,7.829867,0.123386,0.302284,4.731484,8.239872
1.405700,0.371322,2.220863,-0.683151,2.655287,2.460174,8.068289,-1.517185,-3.627926,3.314734,6.762556
0.552176,1.658874,0.703727,0.755672,1.888406,1.455377,2.663357,0.531787,2.854032,3.670449,7.168365
-0.247651,2.115060,1.536458,0.163062,0.728600,1.704347,4.361724,0.250538,0.237614,3.566929,5.890763
1.512740,0.425529,1.344479,0.807246,2.442448,1.131022,5.546176,1.085326,3.943315,4.089993,8.582459
1.005894,1.918818,0.294123,0.413120,1.310120,2.511592,1.888263,0.121508,1.082474,3.631955,7.490985
0.448365,0.516511,0.112722,0.359114,1.279567,0.605762,0.786532,0.040480,0.919022,1.436713,4.394562
1.296144,0.592360,2.225206,2.099196,0.608770,-0.210692,7.971762,4.671143,2.555855,6.212906,8.644902
0.007818,1.727470,0.362694,1.023465,0.522785,0.711823,1.095900,0.371205,1.070104,3.121447,3.277641
0.170051,0.938673,1.500236,0.329164,1.098737,0.779560,4.670759,0.493823,0.723329,2.938123,5.272751
-0.489781,1.470786,1.030189,1.491179,0.642613,-0.510174,2.600785,1.536196,1.916503,3.502373,4.994489
0.672477,0.878228,0.791498,2.143746,1.799901,-0.593042,3.046970,1.696770,7.717061,4.485948,9.358033
0.354716,0.239871,1.487143,2.197672,-0.282072,-1.603084,4.816146,3.268252,-1.239801,4.279402,4.683758
1.986860,0.819494,0.214805,0.480943,-0.494228,2.325411,2.631275,0.103309,-0.475391,3.502102,3.217496
1.201707,1.270101,0.573258,0.662496,0.289501,1.809312,2.921482,0.379781,0.383586,3.707562,5.918779
0.198314,0.725280,0.804704,1.300577,0.869805,-0.376983,2.612427,1.046580,2.262496,3.028875,4.933705
1.481475,0.695447,1.316277,0.816285,1.384245,1.360637,5.430304,1.074457,2.259877,4.309483,6.141947
1.322353,1.370325,0.053979,0.714580,0.370372,1.978098,1.484291,0.038573,0.529320,3.461237,5.106313
0.009655,0.366366,1.643836,1.793082,0.708582,-1.417061,4.941164,2.947534,2.541093,3.812940,6.325952
1.152875,0.293056,2.653216,1.486632,-0.371655,-0.040700,9.112522,3.944356,-1.105027,5.585779,6.070359
0.772088,1.553933,1.915156,0.933703,1.603208,1.392319,6.517558,1.788187,2.993840,5.174881,9.223603
1.076106,1.002830,0.860278,1.349957,0.118810,0.728979,3.656939,1.161338,0.320777,4.289171,4.406115
0.502979,3.208932,1.359186,1.067622,1.623528,2.644289,4.580536,1.451097,3.466629,6.138719,9.286012
-0.498860,0.751249,0.459991,1.886470,1.028788,-1.634081,0.881115,0.867760,3.881557,2.598850,4.818793
1.991099,1.786978,0.955732,-0.497160,1.490364,4.275237,4.858296,-0.475152,-1.481898,4.236650,6.625840
0.977663,1.267832,0.549932,0.964716,0.130012,1.280779,2.627459,0.530528,0.250849,3.760144,4.409702
-0.348536,1.162407,1.023502,0.041221,-0.793724,0.772650,2.721969,0.042189,-0.065436,1.878594,0.978763
0.719156,0.622293,0.435705,0.351453,-0.850415,0.989996,2.026270,0.153130,-0.597762,2.128607,0.928812
1.474850,1.659955,0.145273,1.101351,0.139217,2.033454,1.910668,0.159996,0.306653,4.381429,4.462009
0.666844,3.120223,0.471412,1.628850,2.141700,2.158217,2.081082,0.767860,6.977017,5.887330,10.062773
1.294750,0.389545,2.069797,0.642394,0.122010,1.041901,7.504140,1.329624,0.156757,4.396486,3.772385
0.056203,1.102971,1.284674,-0.082575,1.457914,1.241749,3.910225,-0.106082,-0.240775,2.361273,5.688876
-0.754210,1.805816,0.763546,1.117093,0.738676,-0.065488,1.536428,0.852952,1.650341,2.932245,3.766252
1.023045,0.683620,1.499924,0.342720,1.374523,1.363945,5.522816,0.514054,0.942153,3.549309,5.638967
1.234509,1.918731,1.434782,1.280621,1.401641,1.872619,5.538856,1.837413,3.589943,5.868644,8.598943
0.026571,2.195516,1.893118,1.196245,1.195925,1.025841,5.705924,2.264633,2.861240,5.311449,7.527911
0.618178,1.911034,0.513664,1.032664,1.881809,1.496549,2.159171,0.530443,3.886554,4.075541,7.390405
2.167081,1.562655,1.150438,0.981462,0.598051,2.748274,5.618396,1.129112,1.173928,5.861637,7.818451
1.730350,0.231484,0.303968,2.090249,0.919109,-0.128414,2.642254,0.635369,3.842333,4.356051,5.997319
1.177002,0.963109,1.327399,0.252473,1.793701,1.887638,5.159198,0.335132,0.905721,3.719982,7.604495
0.650505,-0.523114,0.719364,-0.276803,-0.030803,0.404194,2.808595,-0.199122,0.017053,0.569951,0.670199
-0.529712,1.261528,0.828137,2.036010,2.090150,-1.304194,1.954700,1.686096,8.511132,3.595963,8.020019
2.002513,-0.495392,1.833118,2.661083,0.554486,-1.153961,7.501866,4.878078,2.951064,6.001322,7.729449
0.324009,2.059942,1.829816,1.183674,1.078745,1.200276,5.813456,2.165906,2.553765,5.397441,7.819222
0.484742,0.975293,-0.281626,1.406200,1.294458,0.053835,-0.360134,-0.396022,3.640534,2.584610,3.989200
0.300303,2.053164,1.560793,0.770288,0.718056,1.583180,4.982681,1.202260,1.106219,4.684548,6.440865
2.362571,1.710628,3.049059,2.055422,0.184699,2.017777,11.509748,6.267104,0.759269,9.177680,12.683828
0.918242,1.505928,1.273986,0.971065,0.810097,1.453105,4.740202,1.237124,1.573313,4.669221,6.367703
0.641582,0.381763,1.229388,0.148869,0.471457,0.874476,4.329745,0.183018,0.140371,2.401602,1.767691
0.861080,0.930446,0.223921,3.356119,0.834917,-1.564592,1.532844,0.751506,5.604161,5.371567,5.512858
0.956549,0.132398,1.328760,-0.139570,1.073478,1.228517,4.942828,-0.185455,-0.299651,2.278137,5.004800
0.594680,0.677814,1.210340,2.721820,0.396367,-1.449326,4.225698,3.294327,2.157682,5.204653,6.984161
-0.021477,1.690387,1.014451,0.679477,0.647253,0.989432,3.021876,0.689296,0.879587,3.362838,5.771980
1.021839,2.035846,-0.129771,1.736256,1.201760,1.321430,0.632525,-0.225316,4.173124,4.664170,6.001950
0.662007,0.945126,2.000264,2.728682,1.440597,-1.121549,6.662799,5.458084,7.861863,6.336079,11.721894
1.589739,0.383065,2.123176,1.498730,1.274310,0.474074,7.959267,3.182067,3.819693,5.594709,9.671309
1.853539,2.080221,1.559097,0.674152,2.000411,3.259608,6.530831,1.051069,2.697164,6.167010,9.270249
0.824083,1.439896,0.599497,0.274118,0.246376,1.989861,2.622574,0.164333,0.135073,3.137594,5.479648
0.230735,1.115161,0.273208,0.677930,0.632739,0.667967,1.050358,0.185215,0.857904,2.297034,3.970348
2.069681,-0.319256,2.608074,0.462992,2.237568,1.287434,9.893904,1.207517,2.071952,4.821492,9.014959
2.275871,1.415232,0.619797,0.487994,0.503853,3.203109,4.135262,0.302457,0.491755,4.798895,5.506328
2.056737,0.683331,0.772783,1.625705,1.154942,1.114363,4.375085,1.256316,3.755189,5.138555,7.761319
1.009549,0.832128,-0.105844,0.852792,0.516350,0.988885,0.692017,-0.090263,0.880678,2.588625,5.307094
0.389986,1.030641,2.384980,-0.550090,2.183992,1.970717,7.544924,-1.311953,-2.402783,3.255517,5.035363
-0.376525,0.714604,1.273014,0.180046,0.303139,0.158033,3.442516,0.229201,0.109158,1.791139,3.526147
1.462908,2.656511,1.169202,0.623034,1.865693,3.496385,4.970513,0.728452,2.324781,5.911654,8.364104
1.761712,0.794155,2.348347,-0.792637,0.881501,3.348504,8.806754,-1.861387,-1.397421,4.111578,4.007987
0.972301,1.153955,1.388236,-0.558722,0.705419,2.684979,5.137010,-0.775639,-0.788267,2.955770,2.684633
0.953026,1.716320,0.614836,1.222937,0.468484,1.446409,2.797534,0.751906,1.145853,4.507119,5.073630
1.968591,1.875019,0.925302,1.517995,0.220718,2.325614,4.744497,1.404604,0.670099,6.286907,6.730536
-0.032344,-0.015384,1.005877,1.051220,1.430879,-1.098948,2.985287,1.057398,3.008336,2.009369,5.658680
1.004103,0.075650,1.066348,1.357666,1.586451,-0.277913,4.203149,1.447745,4.307741,3.503768,8.170823
1.222440,0.882165,1.524345,1.839317,1.326236,0.265287,5.795476,2.803755,4.878737,5.468267,8.172303
1.219421,1.607507,0.106919,0.237811,0.367092,2.589116,1.540177,0.025426,0.174597,3.171657,5.215243
1.532852,1.652682,0.249954,-0.619655,0.900409,3.805188,2.282714,-0.154885,-1.115886,2.815833,5.795278
2.071364,0.348774,-0.276063,1.927443,1.939317,0.492695,1.243176,-0.532095,7.475846,4.071519,5.847586
0.304041,0.995826,0.214462,0.439032,1.125507,0.860835,0.947427,0.094156,0.988266,1.953361,5.489068
0.678758,0.221313,1.533386,1.718801,1.614807,-0.818729,5.278917,2.635585,5.551064,4.152259,7.380304
1.443610,1.721590,1.628656,0.002726,1.191252,3.162473,6.329577,0.004439,0.006494,4.796581,7.305423
